"","lat","lng","name","type","elev"
"17764",39.0123333336065,-77.3319999997716,"Crippen's","Heliport",475
"17765",38.9626888885587,-77.3637500003762,"Reston Hospital Center","Heliport",480
"17767",37.0945574997508,-81.8209505558605,"Clinch Valley Medical Center","Heliport",1965
"17769",37.6048680557579,-77.5413752774871,"H D H","Heliport",260
"17770",37.5416666668103,-77.4416666665251,"Medical College Of Virginia","Heliport",343
"17771",37.6117222224257,-77.6463333330508,"Federal Reserve","Heliport",181
"17772",37.5702777774571,-77.5027777778994,"St Mary's Hospital","Heliport",263
"17776",37.6487563892236,-77.584987777557,"Innsbrook Pavilion","Heliport",250
"17777",37.6545805552323,-77.5822138886558,"Innsbrook Technical Center","Heliport",150
"17779",37.4236111114537,-77.4505555555503,"Defense Supply Center Richmond","Heliport",115
"17783",37.496091666948,-77.46231388907,"Mc Guire Va Medical Center Pad","Heliport",178
"17784",37.5234802776132,-77.5269308330458,"Chippenham Hospital","Heliport",180
"17785",37.5397361112052,-77.4293999997422,"Va Commonwealth Univ Hlth System","Heliport",343
"17790",37.3648572220825,-79.9005950001834,"Summit","Heliport",1280
"17791",37.2520819440937,-79.949759444442,"Carilion Patient Transportation Services","Heliport",946
"17792",37.2499999997893,-79.9333333335519,"Carilion Roanoke Memorial Hospital","Heliport",1112
"17796",36.9927777776584,-79.8905555552306,"Franklin County Memorial Hospital","Heliport",1153
"17799",37.7631958331324,-78.9789133335781,"Roseland Rescue Squad","Heliport",720
"17803",37.2626358335468,-80.0314277779496,"Lewis Gale Clinic Inc","Heliport",1070
"17805",37.3078833336787,-80.1000666663019,"May","Heliport",1430
"17811",38.5195680553811,-77.5735977775582,"Beaver Lodge Estate","Heliport",340
"17813",36.7184711113089,-78.9086211112167,"South Boston Medical","Heliport",460
"17817",36.7455555555179,-78.1011111113108,"Community Memorial Healthcenter","Heliport",431
"17819",38.4144444441323,-77.4072222222263,"Stafford Hospital Center","Heliport",213
"17827",37.0715527776476,-76.8744638887361,"White Oak Farm","Heliport",91
"17830",37.9011111112651,-76.8769444444594,"Tappahannock Hospital","Heliport",42
"17837",38.8734450001941,-77.2541488890788,"Roubin & Janeiro Inc","Heliport",415
"17839",36.7932050003167,-75.9646508337332,"Lz Alfa","Heliport",10
"17841",36.8662591668861,-76.0257644442206,"Virginia Beach General Hospital","Heliport",25
"17842",36.7509830557754,-76.058265277401,"Virginia Beach Muni","Heliport",12
"17843",36.8313166664299,-76.0660333330563,"Breeden Company","Heliport",8
"17853",38.7115069444863,-77.8094377774802,"Fauquier Hospital Emergency Transport","Heliport",600
"17866",37.6475333333526,-76.4329833335361,"Nichols","Heliport",22
"17867",37.6486499997038,-76.387566666931,"White Stone","Heliport",50
"17868",37.6441833331481,-76.3951833331048,"White Stone Family Practice","Heliport",50
"17871",37.3354444447694,-76.7406666669391,"Sentara Williamsburg Rgnl Medical Center","Heliport",118
"17873",39.1951036112421,-78.1919455557369,"Winchester Medical Center","Heliport",831
"17876",36.8067883334595,-76.7380130552679,"Windsor","Heliport",78
"17882",38.8713888889765,-78.5133333328912,"Philip M Grabill Jr Memorial","Heliport",820
"17885",36.9501194445425,-81.0831441671075,"Wythe County Community Hospital","Heliport",2500
"17886",37.267922500308,-76.5732861115015,"Nws Helipad","Heliport",33
"17887",37.1738861112766,-76.474997222269,"Clear Moore Corp Kenneth Moore","Heliport",47
"17889",18.3457877779597,-64.9040319445709,"Stouffer Grand Beach Resort","Heliport",125
"17891",18.3385672225068,-64.9393122218343,"St Thomas Waterfront","Heliport",4
"17894",17.708866667062,-64.7965491667147,"Dps","Heliport",50
"17895",18.3199549996365,-64.9220886108894,"Frenchman's Reef","Heliport",20
"17903",42.873564861279,-73.2072280274248,"Southwestern Vermont","Heliport",794
"17904",44.0014552779556,-72.1231458335518,"Bradford Armory","Heliport",465
"17907",42.988969166516,-72.6281472218927,"Bobby","Heliport",420
"17909",44.4733824998473,-73.1887383336135,"Mchv","Heliport",345
"17910",44.4733361114082,-73.1888000002628,"Fletcher Allen Health Care","Heliport",336
"17918",44.913934999743,-72.8051344445219,"Enosburg Falls Armory","Heliport",410
"17919",44.4817166667445,-73.0965152779129,"Essex Junction","Heliport",385
"17920",44.7769936110607,-71.751481389121,"Wenlock Crossing","Heliport",1157
"17924",45.0133333331163,-73.0866666665673,"Port Of Highgate Springs","Heliport",68
"17930",43.6538833334409,-72.7884999999443,"Burke","Heliport",1817
"17937",44.6001166666461,-73.1650500003198,"Mansfield Heliflight Inc","Heliport",175
"17943",44.9564352778833,-72.1995461111617,"North Country Hospital","Heliport",720
"17952",43.6597894445454,-72.9928852781905,"Velco","Heliport",715
"17953",43.5981222224035,-72.9549722220857,"Rutland Rgnl Medical Center","Heliport",650
"17964",44.1708880552639,-73.2467888893064,"Vergennes Armory","Heliport",200
"17975",43.4709049998211,-72.4037019444129,"Windsor Armory","Heliport",400
"17978",46.979705555254,-123.847138888755,"Grays Harbor Community Hospital","Heliport",700
"17986",48.5026041665956,-122.614893611468,"The Island Hospital","Heliport",150
"17990",48.1899999998892,-122.101388889225,"Cascade Valley Hospital","Heliport",160
"17992",48.153794444659,-122.2337000002,"Lakewood","Heliport",210
"17995",47.2981555554536,-122.297899444062,"Weyerhaeuser","Heliport",409
"17996",47.3139891667628,-122.258453889032,"J J H","Heliport",525
"17997",47.3328833334665,-122.222816667089,"Private H/C Pad","Heliport",98
"17998",47.294266944188,-122.244564166855,"Boeing - Auburn Complex","Heliport",85
"17999",47.3023222224265,-122.150949999869,"Don Johnson Home","Heliport",429
"18007",47.6216666667156,-122.187777777922,"Overlake Hospital Ems","Heliport",165
"18008",47.5832938888021,-122.167983333263,"Everett I","Heliport",150
"18009",47.6303769445459,-122.176234166908,"Evans","Heliport",200
"18011",48.7748313888021,-122.473779444595,"St Joseph Hospital Main Campus","Heliport",157
"18013",48.8522222224792,-122.330277777581,"Goshen","Heliport",150
"18020",47.3339897222865,-122.023725833651,"Washington Air Museum","Heliport",500
"18023",48.9533861112852,-122.817986110714,"L-Z Blue Thunder","Heliport",75
"18024",48.9755555556122,-122.721388889298,"Blaine Sectors Hqs","Heliport",43
"18027",43.5548430556833,-122.681721666887,"Washington National Guard - Sinclair Hgts","Heliport",340
"18030",47.6533055557515,-122.924972222626,"Cormorant","Heliport",170
"18039",45.6498391669703,-122.201200555815,"Sampson","Heliport",525
"18041",47.5123461111702,-120.488691389257,"Cascade","Heliport",860
"18046",46.7116388891755,-122.985705555592,"Providence Centralia Hospital","Heliport",180
"18057",48.2915652776643,-117.709409444152,"St Joseph's Hospital","Heliport",1670
"18058",46.4266666667311,-117.058055555599,"Kiwi Air","Heliport",750
"18059",46.4022222220361,-117.055277777891,"Tri-State Hospital Ems","Heliport",880
"18061",46.401944444542,-117.055555555841,"Tri-State Memorial Hospital Ems","Heliport",911
"18068",46.66127000023,-117.437960277572,"Lower Granite Dam","Heliport",652
"18070",46.8748872221029,-117.376016666881,"Whitman Community Hospital","Heliport",2250
"18073",48.5408333331718,-117.891944444584,"Providence Mount Carmel Hospital","Heliport",1775
"18080",46.0509436110141,-122.301207777557,"Cougar","Heliport",500
"18085",48.2130888887553,-122.685280555786,"Whidbey General Hospital","Heliport",140
"18086",47.3691666665917,-122.069444444684,"Flying 'O' Ranch","Heliport",563
"18089",48.2642758332739,-121.591792222049,"Hiline","Heliport",540
"18090",48.2572222223729,-121.607222222561,"Darrington Clinic Ems","Heliport",550
"18100",48.7141388888934,-121.139944444615,"Diablo","Heliport",893
"18107",47.4362380554129,-120.279515000342,"Hansen","Heliport",1250
"18109",47.8037077777666,-122.334298055582,"Stevens Memorial Hospital","Heliport",370
"18112",46.9872222221416,-120.371944444878,"Kittitas Valley Healthcare","Heliport",1597
"18122",47.1988888889513,-121.988888888455,"Tom Matson Enumclaw","Heliport",793
"18125",47.3143049999496,-119.547537777671,"Columbia Basin Hospital","Heliport",1300
"18127",47.9312066667946,-122.264856944732,"The Boeing Company","Heliport",628
"18128",47.9983333332357,-122.246666666591,"Naval Station Everett","Heliport",21
"18131",47.9795402776961,-122.186245555678,"Calkins Equipment Company","Heliport",10
"18132",47.9762066665078,-122.215690278041,"Providence Hospital","Heliport",319
"18133",47.9995399998995,-122.205413888958,"General Hospital Of Everett","Heliport",296
"18140",47.9464416665449,-124.393663888703,"Forks Community Hospital","Heliport",290
"18142",47.1098333330332,-122.557166666669,"Madigan Hospital","Heliport",300
"18150",47.3312080552882,-122.601519166531,"Telephone Utilities/Tiw/","Heliport",276
"18151",47.3368833331754,-122.579500000053,"East Gig Harbor","Heliport",10
"18152",47.3522166665201,-122.625130555527,"Fire District 5 Ems","Heliport",326
"18157",47.0600000002505,-122.293888888527,"Fitz Pad 2","Heliport",298
"18158",47.945707222432,-119.001132499794,"Coulee Community Hospital","Heliport",1525
"18163",47.1448297222539,-121.635652777511,"Pcfd Nr 26","Heliport",1780
"18173",46.3026002776299,-124.042932222381,"Ocean Beach Hospital","Heliport",25
"18175",47.5601002778939,-122.080398333273,"Conner","Heliport",28
"18176",47.5372666665543,-122.060616666251,"Kelly Ranch","Heliport",100
"18178",46.5690294441778,-118.53692944486,"Lower Monumental Dam","Heliport",465
"18187",46.1990233335266,-119.11945472267,"Kennewick General Hospital","Heliport",395
"18191",47.418710833362,-122.260955000006,"Boeing Kent","Heliport",25
"18192",47.4145444441687,-122.230399166739,"Kent Benaroya","Heliport",25
"18194",47.5147222219278,-121.827777777793,"Snoqualmie Valley Hospital Emergency Room","Heliport",900
"18196",47.7161111111206,-122.180166666931,"Evergreen Hospital","Heliport",185
"18202",48.0386666668744,-122.06116666697,"Reoh1","Heliport",293
"18210",46.9248202775247,-123.009585000073,"Bade Rotor And Wing Svc","Heliport",160
"18211",48.5249333334319,-122.912388888925,"Lopez Medical Clinic","Heliport",38
"18213",46.130277777792,-122.941388888629,"St John's Medical Center","Heliport",52
"18218",47.0589841667696,-123.260430833098,"Mark Reed Hospital","Heliport",256
"18220",47.9829166664431,-122.037644444749,"Streamline","Heliport",116
"18222",48.0420388889335,-122.225691666766,"Janes","Heliport",100
"18229",47.5733333333067,-117.704166666847,"Eastern State Hospital Ems","Heliport",2500
"18235",48.9813133330486,-117.357468055265,"Boundary Substation","Heliport",2511
"18236",48.9185313891236,-117.416356944832,"Metaline Radio","Heliport",5130
"18243",47.1286111110636,-119.26416666651,"Samaritan Hospital Rms","Heliport",1130
"18244",48.379288888595,-122.288488888979,"Ware Mountain","Heliport",750
"18246",46.5498280558398,-122.851230555812,"Foster","Heliport",550
"18248",48.3704527777964,-124.598119444848,"Us Coast Guard Station Neah Bay","Heliport",23
"18249",48.6718638887391,-121.252333333666,"Newhalem Office","Heliport",504
"18251",47.7769444441851,-117.083888888823,"Shamrock Port","Heliport",2172
"18252",48.1818497221969,-117.049369444181,"Newport Community Hosp","Heliport",2150
"18257",48.2583333330996,-122.666666666293,"Barnes Lonesome Polecat Ranch","Heliport",188
"18265",47.3305555558064,-118.68055555549,"Odessa Memorial Hospital Ems","Heliport",1700
"18268",47.0520805556541,-122.847361111234,"Providence St Peters Hospital","Heliport",232
"18269",47.1492625002897,-122.870139166379,"Fishtrap","Heliport",100
"18270",47.0434294443426,-122.950974999672,"Capitol Medical Center","Heliport",200
"18271",46.9750000001237,-122.789722221995,"Stonehedge","Heliport",210
"18273",46.963986111045,-122.891552777626,"Olympia","Heliport",200
"18278",48.7291666666967,-119.546388889017,"Mid-Valley Hospital Ems","Heliport",800
"18284",46.8261111112518,-119.169444444688,"Othello Community Hospital","Heliport",1038
"18291",46.2518024996928,-118.878888889057,"Ice Harbor Dam","Heliport",445
"18296",46.3750000002953,-119.205555555792,"Pasco","Heliport",700
"18302",48.1106469446879,-123.323793888837,"Thompson","Heliport",200
"18305",48.096756389073,-123.482686944078,"Eclipse","Heliport",600
"18306",48.1194444444413,-123.40000000009,"Olympic Memorial Hospital","Heliport",96
"18308",47.9722222220598,-122.696666666978,"Johnson","Heliport",100
"18314",48.1098333336282,-122.792888888474,"Jefferson General Hospital","Heliport",160
"18320",47.0825999997168,-122.346507778159,"Bcag - Frederickson","Heliport",416
"18321",47.1789894444734,-122.289008333504,"Good Samaritan Hosp","Heliport",120
"18325",47.2311111112397,-119.868055555338,"Quincy Valley Hospital Ems","Heliport",1260
"18331",47.6853766663877,-122.135678333713,"Jobe Skis Plant 1","Heliport",30
"18332",47.674266111297,-122.073733333329,"Evans","Heliport",200
"18333",47.6820433335993,-122.148456388929,"Berkley Structures","Heliport",50
"18334",47.6470438887879,-122.087344166339,"Weber Point","Heliport",32
"18335",47.6888888889914,-122.137500000328,"South Cove","Heliport",37
"18338",47.518177777987,-122.210908333782,"Odyssey","Heliport",20
"18339",47.4959330556314,-122.200676388846,"Boeing Renton Ramp Site Nr 2","Heliport",29
"18340",47.4414888890444,-122.213732222013,"Valley Medical Center","Heliport",100
"18342",48.6526627777824,-118.730306388525,"Ferry County Memorial Hospital","Heliport",3500
"18344",46.4643025002715,-119.341130833692,"Wnp-2 Plant Support Facility","Heliport",460
"18345",46.2815166664883,-119.282294444365,"Kadlec Rgnl Medical Center","Heliport",384
"18346",46.3580555552987,-119.333611111008,"Hammer Evoc Skid Pad","Heliport",440
"18349",47.1215388887768,-118.371918333426,"East Adams Rural Hospital","Heliport",1780
"18364",47.6639847223172,-122.281236389041,"Childrens Hospital Emergency","Heliport",125
"18365",47.6175980556719,-122.350960277865,"Broadcast House Helistop","Heliport",175
"18366",47.5367652776814,-122.313179999946,"Boeing Plant 2","Heliport",17
"18367",47.6198202777051,-122.360682499844,"Elliott Park","Heliport",100
"18368",47.6580999998024,-122.298380555677,"Graves Field Heliport","Heliport",22
"18369",47.6216666667156,-122.344722222022,"Komo Tv","Heliport",363
"18370",47.6029666668521,-122.324880555623,"Harborview Medical Center","Heliport",324
"18371",47.6523202776477,-122.322904721936,"Lake Union","Heliport",52
"18372",47.6067647219733,-122.333737499659,"1001 Fourth Avenue Plaza","Heliport",716
"18373",47.6214869444605,-122.342348889211,"Seattle Private Number One","Heliport",120
"18374",47.5845427776926,-122.326236944329,"Park 90","Heliport",70
"18375",47.6081538887435,-122.331793333381,"Puget Sound Plaza","Heliport",670
"18382",46.6755555557909,-120.506388888464,"Zirkle Fruit Company","Heliport",1100
"18388",48.0455833332344,-122.879555555122,"Fort Discovery","Heliport",36
"18389",48.0886111110415,-123.111666666266,"Sequim Ems","Heliport",170
"18395",48.5858333335147,-122.921111110821,"Shaw Island Trust","Heliport",80
"18397",47.2248163888273,-123.112373610751,"Mason General Hospital","Heliport",278
"18398",47.6998161111768,-122.703762777411,"Naval Submarine Base Bangor","Heliport",285
"18406",46.6631547222541,-123.812106110827,"Willapa Harbor","Heliport",154
"18414",47.6482249999949,-117.41354555576,"Sacred Heart Medical Center Helistop","Heliport",2220
"18415",47.6862847223663,-117.197983888805,"N A Degerstrom Yard","Heliport",2013
"18416",47.6518358336352,-117.424656944171,"Deaconess Hospital","Heliport",2110
"18417",47.7587855556846,-117.154651944276,"Pathfinder Helicopter","Heliport",3440
"18418",47.7104469443929,-117.40688222219,"Holy Family Hospital","Heliport",2081
"18430",47.8681575002296,-121.752896944791,"Roesler Timber Company","Heliport",141
"18432",47.196207777639,-122.662629444269,"Mc Neil Island Emergency Pad","Heliport",40
"18434",45.6826166668989,-121.900357777418,"Air Columbia","Heliport",149
"18437",48.987147222502,-122.28773611155,"Tristan","Heliport",48
